,longitude,latitude,state,roadway,direction,name,mile_marker,restrooms,restrooms_vault_toilet,restrooms_porta,picnic_tables,vending_machines,pet_walking_area,handicapped_area,rv_dump,restaurant,gas,scenic_view
137,-115.216166,34.810022,CA,I-40,WB,CLOSED NO ETO JOHN WILKIE REST AREA, MM106,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
138,-122.282469,40.424593,CA,I-5,NB,ANDERSON WELCOME CENTER FOLLOW SIGNS SHASTA OUTLETS, MM667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
139,-122.288008,40.440392,CA,I-5,SB,ANDERSON WELCOME CENTER FOLLOW SIGNS SHASTA OUTLETS, MM667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
140,-118.002015,33.868155,CA,I-5,SB,BUENA PARK WELCOME CENTER CARS ONLY FOLLOW SIGNS, MM116,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
141,-117.998537,33.866884,CA,I-5,NB,BUENA PARK WELCOME CENTER CARS ONLY FOLLOW SIGNS, MM116,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
142,-122.315685,40.792327,CA,I-5,NB,O'BRIEN REST AREA, MM694,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
143,-122.182217,39.244784,CA,I-5,SB,MAXWELL REST AREA, MM584,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
144,-122.181565,39.237544,CA,I-5,NB,CLOSED NO ETO MAXWELL REST AREA, MM584,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
145,-121.615471,38.672761,CA,I-5,SB,ELKHORN REST AREA, MM537,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
146,-119.427241,35.420374,CA,I-5,SB,CLOSED FOR MAINTENANCE NO ETO BUTTONWILLOW REST AREA, MM259,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
147,-119.419671,35.415437,CA,I-5,NB,CLOSED FOR MAINTENANCE NO ETO BUTTONWILLOW REST AREA, MM259,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
148,-122.209355,39.596027,CA,I-5,SB,WILLOWS REST AREA, MM608,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
149,-122.20925,39.589438,CA,I-5,NB,WILLOWS REST AREA, MM608,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
150,-122.200044,39.94307,CA,I-5,NB,LT JOHN C HELMICK REST AREA, MM632,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
151,-122.200473,39.950839,CA,I-5,SB,LT JOHN C HELMICK REST AREA, MM632,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
152,-121.326217,37.584761,CA,I-5,SB,WESTLEY REST AREA, MM445,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
153,-121.320371,37.581034,CA,I-5,NB,WESTLEY REST AREA, MM445,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
154,-118.868731,34.830621,CA,I-5,SB,TEJON PASS REST AREA, MM207,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
155,-118.873614,34.825197,CA,I-5,NB,TEJON PASS REST AREA, MM207,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
156,-117.445031,33.275376,CA,I-5,SB,ALISO CREEK REST AREA, MM60,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
157,-117.433046,33.265842,CA,I-5,NB,ALISO CREEK REST AREA, MM60,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
158,-122.569776,41.859532,CA,I-5,SB,RANDOLPH E COLLIER REST AREA-FOLLOW SIGNS, MM786,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
159,-122.570638,41.853579,CA,I-5,NB,RANDOLPH E COLLIER REST AREA-FOLLOW SIGNS, MM786,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
160,-122.457891,41.480248,CA,I-5,SB,WEED AIRPORT REST AREA-FOLLOW SIGNS, MM753,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
161,-122.451915,41.472215,CA,I-5,NB,WEED AIRPORT REST AREA-FOLLOW SIGNS, MM753,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
162,-122.401389,40.921161,CA,I-5,SB,LAKEHEAD REST AREA, MM705,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
163,-122.270948,40.27395,CA,I-5,SB,HEBERT S MILES REST AREA, MM656,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
164,-122.259969,40.248081,CA,I-5,NB,HEBERT S MILES REST AREA, MM656,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
165,-121.980728,38.895453,CA,I-5,SB,DUNNIGAN REST AREA, MM557,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
166,-121.976886,38.889221,CA,I-5,NB,DUNNIGAN REST AREA, MM557,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
167,-120.785239,36.866253,CA,I-5,SB,JOHN ERRECA REST AREA, MM386,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
168,-120.780655,36.860709,CA,I-5,NB,JOHN ERRECA REST AREA, MM386,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
169,-120.118142,36.092799,CA,I-5,SB,COALINGA REST AREA, MM321,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
170,-120.111712,36.086482,CA,I-5,NB,COALINGA REST AREA, MM321,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
171,-117.384868,33.206221,CA,I-5,SB,OCEANSIDE WELCOME CENTER CARS ONLY FOLLOW SIGNS, MM54B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
172,-117.378509,33.202711,CA,I-5,NB,OCEANSIDE WELCOME CENTER CARS ONLY FOLLOW SIGNS, MM54A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
173,-114.891605,32.737155,CA,I-8,WB,SAND HILLS REST AREA-LEFT EXIT, MM20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
174,-114.889575,32.737232,CA,I-8,EB,SAND HILLS REST AREA-LEFT EXIT, MM20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
175,-115.672822,32.773694,CA,I-8,EB,ETO SUNBEAM REST AREA, MM108,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
176,-115.665454,32.774142,CA,I-8,WB,ETO SUNBEAM REST AREA, MM108,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
177,-116.486991,32.763057,CA,I-8,EB,BUCKMAN SPRINGS REST AREA FOLLOW SIGNS, MM51,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
178,-116.482413,32.756553,CA,I-8,WB,BUCKMAN SPRINGS REST AREA FOLLOW SIGNS, MM51,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
179,-120.19543,39.324154,CA,I-80,EB,TRUCKEE WELCOME CENTER FOLLOW SIGNS, MM186,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
180,-120.191978,39.326443,CA,I-80,WB,TRUCKEE WELCOME CENTER FOLLOW SIGNS, MM186,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
181,-120.852502,39.179353,CA,I-80,EB,GOLD RUN REST AREA, MM143,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
182,-120.33748,39.34297,CA,I-80,WB,DONNER SUMMIT REST AREA SCENIC VISTA, MM175,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
183,-120.343251,39.340474,CA,I-80,EB,DONNER SUMMIT REST AREA SCENIC VISTA, MM175,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
184,-120.851774,39.180501,CA,I-80,WB,GOLD RUN REST AREA, MM143,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
185,-122.214919,38.155296,CA,I-80,WB,HUNTER HILL REST AREA SCENIC VISTA, MM35,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
186,-122.943021,40.666214,CA,SR-299,EB,MOON LIM LEE REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
187,-123.548399,40.882965,CA,SR-299,WB,FRANCIS B MATHEWS REST AREA LEFT EXIT,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
188,-123.550218,40.882483,CA,SR-299,EB,FRANCIS B MATHEWS REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
189,-121.897051,40.864851,CA,SR-299,EB/WB,HILLCREST REST AREA,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
190,-121.163116,40.303423,CA,SR-36,EB/WB,LAKE ALMANOR REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
191,-121.089198,40.586543,CA,SR-44,EB,BOGARD REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
192,-121.086785,40.584394,CA,SR-44,WB,BOGARD REST AREA LEFT EXIT,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
193,-121.833229,40.505285,CA,SR-44,EB/WB,SHINGLETOWN REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
194,-120.348716,35.6748,CA,SR-46,EB,SHANDON REST AREA,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
195,-120.34705,35.67592,CA,SR-46,WB,SHANDON REST AREA LEFT EXIT,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
196,-117.722885,35.006643,CA,SR-58,EB,BORON REST AREA, MM195,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
197,-117.715114,35.007043,CA,SR-58,WB,BORON REST AREA, MM195,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
198,-120.833375,39.921721,CA,SR-70,WB,MASSACK REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
199,-120.834586,39.923186,CA,SR-70,EB,MASSACK REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
200,-120.41756,39.824284,CA,SR-70,EB,L T DAVIS REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
201,-120.415462,39.824282,CA,SR-70,WB,L T DAVIS REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
202,-120.823084,37.463921,CA,SR-99,NB,ENOCH CHRISTOFFERSEN REST AREA, MM212,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
203,-119.322867,36.104685,CA,SR-99,NB,PHILIP S RAINE REST AREA, MM80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
204,-120.830887,37.466569,CA,SR-99,SB,ENOCH CHRISTOFFERSEN REST AREA, MM212,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
205,-119.323863,36.111546,CA,SR-99,SB,PHILIP S RAINE REST AREA, MM80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
206,-119.515853,36.48856,CA,SR-99,NB,C H WARLOW REST AREA-FOLLOW SIGNS,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
207,-119.520663,36.491072,CA,SR-99,SB,C H WARLOW REST AREA-FOLLOW SIGNS,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
208,-123.447842,39.586123,CA,US-101,NB ONLY,IRVINE LODGE REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
209,-123.425377,39.550772,CA,US-101,SB ONLY,MOSS COVE REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
210,-124.151098,41.093574,CA,US-101,SB,TRINIDAD REST AREA, MM731,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
211,-124.15086,41.120703,CA,US-101,NB,TRINIDAD REST AREA, MM730,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
212,-123.594263,39.826147,CA,US-101,NB,EMPIRE CAMP REST AREA, MM82.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
213,-122.481287,37.832998,CA,US-101,NB,H DANA BOWERS WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
214,-120.77318,35.851665,CA,US-101,SB,CAMP ROBERTS REST AREA, MM248,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
215,-120.759047,35.82803,CA,US-101,NB,CAMP ROBERTS REST AREA, MM246,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
216,-120.229291,34.484662,CA,US-101,NB,GAVIOTA REST AREA, MM131,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
217,-120.230363,34.484276,CA,US-101,SB,GAVIOTA REST AREA, MM131,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
218,-123.747392,41.966525,CA,US-199,NB,COLLIER TUNNEL REST AREA LEFT EXIT, MM33.3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
219,-123.747163,41.967562,CA,US-199,SB,COLLIER TUNNEL REST AREA, MM33.3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
220,-117.947041,36.045696,CA,US-395,NB,COSO JUNCTION REST AREA-FOLLOW SIGNS,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
221,-117.947877,36.045713,CA,US-395,SB,COSO JUNCTION REST AREA-LEFT EXIT-FOLLOW SIGNS,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
222,-118.240219,36.945545,CA,US-395,NB,DIVISION CREEK REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
223,-118.240236,36.947501,CA,US-395,SB,DIVISION CREEK REST AREA-LEFT EXIT,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
224,-118.968068,37.731489,CA,US-395,SB,WINTER CLOSURE CRESTVIEW REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
225,-118.967613,37.731511,CA,US-395,NB,WINTER CLOSURE CRESTVIEW REST AREA-LEFT EXIT,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
226,-120.464653,40.254221,CA,US-395,NB,HONEY LAKE REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
227,-120.466245,40.256147,CA,US-395,SB,HONEY LAKE REST AREA LEFT EXIT,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
228,-120.260167,40.646644,CA,US-395,NB,SECRET VALLEY REST AREA-LEFT EXIT,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
229,-120.261058,40.647258,CA,US-395,SB,SECRET VALLEY REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
230,-122.167449,41.641892,CA,US-97,NB,GRASS LAKE REST AREA LEFT EXIT, MM21.8,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
231,-122.165428,41.64214,CA,US-97,SB,GRASS LAKE REST AREA, MM21.8,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
232,-104.510551,37.169898,CO,ADDRESS,,TRINIDAD WELCOME CENTER,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
233,-108.737435,39.154468,CO,ADDRESS,,FRUITA WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
234,-106.591518,39.646712,CO,ADDRESS,,EDWARDS REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
235,-105.007842,40.566102,CO,ADDRESS,,COLORADO WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
236,-103.181541,40.619086,CO,ADDRESS,,STERLING REST AREA,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
237,-102.248309,40.969192,CO,ADDRESS,,JULESBURG WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
238,-104.797642,37.962862,CO,ADDRESS,,CUERNO VERDE COLORADO CITY REST AREA VISITOR INFORMATION,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
239,-104.513079,37.163363,CO,I-25,NB,TRINIDAD WELCOME CENTER FOLLLOW SIGNS, MM13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
240,-104.511645,37.168529,CO,I-25,SB,TRINIDAD WELCOME CENTER FOLLOW SIGNS, MM13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
241,-104.492563,37.223262,CO,I-25,NB,EL MORRO REST AREA FOLLOW SIGNS, MM17.72,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
242,-104.492164,37.229483,CO,I-25,SB,EL MORRO REST AREA FOLLOW SIGNS, MM17.72,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
243,-105.001214,40.563076,CO,I-25,NB,COLORADO WELCOME CENTER FOLLOW SIGNS, MM268,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
244,-105.001762,40.569236,CO,I-25,SB,COLORADO WELCOME CENTER FOLLOW SIGNS, MM268,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
245,-104.607462,38.456297,CO,I-25,SB,PUEBLO REST AREA, MM111.69,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
246,-104.625271,38.497894,CO,I-25,NB,PUEBLO REST AREA, MM115,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
247,-104.796909,37.960721,CO,I-25,NB,CUERNO VERDE COLORADO CITY REST AREA FOLLOW SIGNS, MM74.4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
248,-104.792815,37.964766,CO,I-25,SB,CUERNO VERDE COLORADO CITY REST AREA FOLLOW SIGNS, MM74.4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
249,-107.477607,39.57241,CO,I-70,EB,SCENIC OVERLOOK/PARKING AREA, MM108,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
250,-108.741857,39.15625,CO,I-70,EB,FRUITA WELCOME CENTER FOLLOW SIGNS, MM19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
251,-108.732901,39.154021,CO,I-70,WB,FRUITA WELCOME CENTER FOLLOW SIGNS, MM19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
252,-107.350934,39.560553,CO,I-70,EB,GLENWOOD SPRINGS REST AREA, MM115,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
253,-107.295593,39.561347,CO,I-70,EB,NO NAME REST AREA-FOLLOW SIGNS, MM119,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
254,-107.290117,39.561225,CO,I-70,WB,NO NAME REST AREA-FOLLOW SIGNS, MM119,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
255,-107.258643,39.562243,CO,I-70,EB,SENIC REST AREA, MM121,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
256,-107.245716,39.557415,CO,I-70,WB,SENIC REST AREA-FOLLOW SIGNS, MM129,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
257,-106.215956,39.532473,CO,I-70,EB,VAIL PASS REST AREA-FOLLOW SIGNS, MM190,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
258,-106.215772,39.526319,CO,I-70,WB,VAIL REST AREA-FOLLOW SIGNS , MM190,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
259,-107.198168,39.585471,CO,I-70,EB,HANGING LAKE PARKING AREA, MM125,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
260,-106.591298,39.650312,CO,I-70,EB,EDWARDS REST AREA-FOLLOW SIGNS, MM160,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
261,-106.583826,39.648257,CO,I-70,WB,EDWARDS REST AREA-FOLLOW SIGNS, MM160,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
262,-108.050217,39.452693,CO,I-70,EB,PARACHUTE REST AREA-FOLLOW SIGNS, MM75,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
263,-108.046467,39.458852,CO,I-70,WB,PARACHUTE REST AREA-FOLLOW SIGNS, MM75,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
264,-107.143305,39.612216,CO,I-70,EB,BAIR RANCH GLENWOOD CANYON REST AREA, MM128,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
265,-107.138417,39.615493,CO,I-70,WB,BAIR RANCH GLENWOOD CANYON REST AREA FOLLOW SIGNS, MM128,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
266,-103.272267,39.282391,CO,I-70,WB,ARRIBA REST AREA FOLLOW SIGNS, MM383.3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
267,-103.262144,39.283408,CO,I-70,EB,ARRIBA REST AREA FOLLOW SIGNS, MM383.3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
268,-107.781846,39.522544,CO,I-70,EB,RIFLE VISITOR INFO REST AREA FOLLOW SIGNS, MM90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
269,-107.773229,39.525536,CO,I-70,WB,RIFLE VISITOR INFO REST AREA FOLLOW SIGNS, MM90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
270,-102.261419,39.297137,CO,I-70,WB,BURLINGTON WELCOME CENTER, MM437,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
271,-104.013959,39.566766,CO,I-70,WB,DEER TRAIL REST AREA, MM332,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
272,-103.174381,40.617101,CO,I-76,EB,STERLING REST AREA FOLLOW SIGNS, MM125,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
