,uid,latitude,longitude,name,city,st,zip,cat,elev,comments,height
5771,189980,45.100455,-122.831048,Low Clearance,Woodburn,OR,97071,LC14,,14 - 6 height clearance,14.6
5772,189981,45.858131,-123.172747,Low Clearance,Vernonia,OR,97064,LC14,,14 - 0 height clearance,14.0
5773,189982,44.755025,-122.477505,Low Clearance,Mill City,OR,97360,LC14,,14 - 4 height clearance,14.4
5774,189983,44.76437,-123.914554,Low Clearance,Siletz,OR,97380,LC14,,14 - 5 height clearance,14.5
5775,189984,42.865979,-117.648769,Low Clearance,Jordan Valley,OR,97910,LC14,,14 - 0 height clearance,14.0
5776,189985,45.676349,-120.836047,Low Clearance,Wasco,OR,97065,LC14,,14 - 8 height clearance,14.8
5777,189986,45.610887,-121.140311,Low Clearance,The Dalles,OR,97058,LC14,,14 - 10 height clearance,14.1
5778,189987,44.639347,-123.106649,Low Clearance,Albany,OR,97321,LC14,,14 - 8 height clearance,14.8
5779,189988,41.120473,-77.47327,Low Clearance,Haven,PA,17745,LC14,,14 - 5 height clearance,14.5
5780,189989,41.692815,-80.158146,Low Clearance,Meadville,PA,16335,LC14,,14 - 0 height clearance,14.0
5781,189990,41.074837,-77.59195600000002,Low Clearance,Beech Creek,PA,16822,LC14,,14 - 0 height clearance,14.0
5782,189991,40.70142,-80.290971,Low Clearance,Rochester,PA,15074,LC14,,14 - 0 height clearance,14.0
5783,189992,40.08157,-74.869541,Low Clearance,Bristol,PA,19007,LC14,,14 - 10 height clearance,14.1
5784,189993,41.987491,-77.30223000000002,Low Clearance,Elkland,PA,16920,LC14,,14 - 4 height clearance,14.4
5785,189994,41.246177,-76.377445,Low Clearance,Sugarloaf Township,PA,17814,LC14,,14 - 2 height clearance,14.2
5786,189995,40.314229,-78.914428,Low Clearance,Johnstown,PA,15901,LC14,,14 - 6 height clearance,14.6
5787,189996,40.428801,-79.959793,Low Clearance,Pittsburgh,PA,15207,LC14,,14 - 8 height clearance,14.8
5788,189997,41.022068,-78.441686,Low Clearance,Clearfield,PA,16830,LC14,,14 - 2 height clearance,14.2
5789,189998,41.189521,-80.228597,Low Clearance,Lackawannock Township,PA,16137,LC14,,14 - 4 height clearance,14.4
5790,189999,32.772625,-79.84196999999998,Low Clearance,Sullivans Island,SC,29464,LC14,,14 - 4 height clearance,14.4
5791,190000,34.71784,-83.17715,Low Clearance,Westminster,SC,29693,LC14,,14 - 8 height clearance,14.8
5792,190001,33.908367,-82.20212099999998,Low Clearance,McCormick,SC,29835,LC14,,14 - 6 height clearance,14.6
5793,190002,32.404336,-80.453186,Low Clearance,St Helena,SC,29920,LC14,,14 - 8 height clearance,14.8
5794,190003,33.851452,-78.656094,Low Clearance,Little River,SC,29566,LC14,,14 - 6 height clearance,14.6
5795,190004,33.794697,-82.144465,Low Clearance,Edgefield,SC,29824,LC14,,14 - 0 height clearance,14.0
5796,190005,34.614746000000004,-81.664565,Low Clearance,Union,SC,29379,LC14,,14 - 4 height clearance,14.4
5797,190006,32.923654,-79.82593,Low Clearance,Mount Pleasant,SC,29466,LC14,,14 - 0 height clearance,14.0
5798,190007,43.9982,-96.63913,Low Clearance,Egan,SD,57024,LC14,,14 - 5 height clearance,14.5
5799,190008,35.98458,-83.857285,Low Clearance,Knoxville,TN,37914,LC14,,14 - 0 height clearance,14.0
5800,190009,36.094328,-84.132552,Low Clearance,Clinton,TN,37716,LC14,,14 - 3 height clearance,14.3
5801,190010,36.24835,-85.955083,Low Clearance,Carthage,TN,37030,LC14,,14 - 0 height clearance,14.0
5802,190011,36.01137,-83.412461,Low Clearance,Dandridge,TN,37725,LC14,,14 - 0 height clearance,14.0
5803,190012,36.306264,-83.346554,Low Clearance,Bean Station,TN,37708,LC14,,14 - 4 height clearance,14.4
5804,190013,36.054519,-86.928751,Low Clearance,Nashville,TN,37221,LC14,,14 - 0 height clearance,14.0
5805,190014,36.345581,-82.282771,Low Clearance,Watauga,TN,37601,LC14,,14 - 0 height clearance,14.0
5806,190015,36.019703,-87.028488,Low Clearance,Nashville,TN,37221,LC14,,14 - 8 height clearance,14.8
5807,190016,36.54232,-84.96182900000002,Low Clearance,Pall Mall,TN,38577,LC14,,14 - 6 height clearance,14.6
5808,190017,32.641383000000005,-98.100613,Low Clearance,Santo,TX,76067,LC14,,14 - 0 height clearance,14.0
5809,190018,32.667092,-98.032959,Low Clearance,Millsap,TX,76066,LC14,,14 - 4 height clearance,14.4
5810,190019,31.066426,-97.442443,Low Clearance,Temple,TX,76502,LC14,,14 - 4 height clearance,14.4
5811,190020,31.446081,-100.425555,Low Clearance,San Angelo,TX,76903,LC14,,14 - 10 height clearance,14.1
5812,190021,30.753588,-98.675827,Low Clearance,Llano,TX,78643,LC14,,14 - 2 height clearance,14.2
5813,190022,29.459847,-97.045846,Low Clearance,Hallettsville,TX,77964,LC14,,14 - 5 height clearance,14.5
5814,190023,39.577353,-110.685848,Low Clearance,Price,UT,84501,LC14,,14 - 2 height clearance,14.2
5815,190024,37.158595,-113.037702,Low Clearance,Rockville,UT,84763,LC14,,14 - 10 height clearance,14.1
5816,190025,44.751568,-71.633484,Low Clearance,Bloomfield,VT,5905,LC14,,14 - 0 height clearance,14.0
5817,190026,44.919843,-72.756856,Low Clearance,Enosburg,VT,5450,LC14,,14 - 0 height clearance,14.0
5818,190027,43.586741,-72.65688399999998,Low Clearance,Bridgewater Corners,VT,5035,LC14,,14 - 0 height clearance,14.0
5819,190028,43.782271,-72.45979100000002,Low Clearance,Sharon,VT,5065,LC14,,14 - 1 height clearance,14.1
5820,190029,42.995668,-72.63780799999998,Low Clearance,Brookline,VT,5345,LC14,,14 - 0 height clearance,14.0
5821,190030,36.632188,-83.171139,Low Clearance,Jonesville,VA,24263,LC14,,14 - 0 height clearance,14.0
5822,190031,37.104832,-79.294925,Low Clearance,Hurt,VA,24563,LC14,,14 - 0 height clearance,14.0
5823,190032,47.712838,-122.56706,Low Clearance,Bainbridge Island,WA,98370,LC14,,14 - 8 height clearance,14.8
5824,190033,47.204038,-122.245773,Low Clearance,Sumner,WA,98390,LC14,,14 - 3 height clearance,14.3
5825,190034,46.657879,-122.985299,Low Clearance,Chehalis,WA,98532,LC14,,14 - 6 height clearance,14.6
5826,190035,47.965426,-118.981774,Low Clearance,Coulee Dam,WA,99116,LC14,,14 - 2 height clearance,14.2
5827,190036,46.534852,-121.793643,Low Clearance,Randle,WA,98377,LC14,,14 - 10 height clearance,14.1
5828,190037,46.532406,-121.95704,Low Clearance,Randle,WA,98377,LC14,,14 - 6 height clearance,14.6
5829,190038,46.762205,-122.192193,Low Clearance,Mineral,WA,98355,LC14,,14 - 10 height clearance,14.1
5830,190039,45.641403,-121.977814,Low Clearance,North Bonneville,WA,98639,LC14,,14 - 0 height clearance,14.0
5831,190040,47.908067,-118.317855,Low Clearance,Davenport,WA,99129,LC14,,14 - 5 height clearance,14.5
5832,190041,47.214033,-122.341524,Low Clearance,Tacoma,WA,98371,LC14,,14 - 5 height clearance,14.5
5833,190042,48.853963,-122.583192,Low Clearance,Ferndale,WA,98248,LC14,,14 - 7 height clearance,14.7
5834,190043,46.72101,-122.976444,Low Clearance,Centralia,WA,98531,LC14,,14 - 8 height clearance,14.8
5835,190044,48.197214,-122.210428,Low Clearance,Arlington,WA,98223,LC14,,14 - 8 height clearance,14.8
5836,190045,48.881552,-118.60383,Low Clearance,Curlew,WA,99118,LC14,,14 - 3 height clearance,14.3
5837,190046,46.588716,-118.21938,Low Clearance,Starbuck,WA,99359,LC14,,14 - 8 height clearance,14.8
5838,190047,48.789099,-122.19925,Low Clearance,Deming,WA,98244,LC14,,14 - 3 height clearance,14.3
5839,190048,47.243207,-122.405036,Low Clearance,Tacoma,WA,98421,LC14,,14 - 0 height clearance,14.0
5840,190049,47.242879,-122.409268,Low Clearance,Tacoma,WA,98421,LC14,,14 - 2 height clearance,14.2
5841,190050,48.48449,-122.243546,Low Clearance,Sedro-Woolley,WA,98284,LC14,,14 - 10 height clearance,14.1
5842,190051,46.730624,-122.953704,Low Clearance,Centralia,WA,98531,LC14,,14 - 4 height clearance,14.4
5843,190052,47.710808,-121.361081,Low Clearance,Skykomish,WA,98288,LC14,,14 - 8 height clearance,14.8
5844,190053,47.860733,-121.820772,Low Clearance,Sultan,WA,98294,LC14,,14 - 4 height clearance,14.4
5845,190054,47.866324,-121.727798,Low Clearance,Sultan,WA,98294,LC14,,14 - 4 height clearance,14.4
5846,190055,47.174175,-122.023175,Low Clearance,Buckley,WA,98321,LC14,,14 - 0 height clearance,14.0
5847,190056,38.968405,-80.230121,Low Clearance,Buckhannon,WV,26201,LC14,,14 - 2 height clearance,14.2
5848,190057,39.618308,-78.283229,Low Clearance,Cacapon,WV,25422,LC14,,14 - 2 height clearance,14.2
5849,190058,38.933614,-80.838888,Low Clearance,Glenville,WV,26351,LC14,,14 - 11 height clearance,14.11
5850,190059,39.283288,-81.562088,Low Clearance,Parkersburg,WV,26101,LC14,,14 - 6 height clearance,14.6
5851,190060,38.606838,-80.02653199999997,Low Clearance,Huttonsville,WV,26273,LC14,,14 - 5 height clearance,14.5
5852,190061,38.873187,-80.449321,Low Clearance,Walkersville,WV,26447,LC14,,14 - 4 height clearance,14.4
5853,190062,37.479007,-122.17248899999998,Low Clearance,Menlo Park,CA,94025,LC15,,15 - 2 height clearance,15.2
5854,190063,35.621311,-95.962136,Low Clearance,Okmulgee,OK,74447,LC15,,15 - 7 height clearance,15.7
5855,190064,34.011461,-118.495052,Low Clearance,Santa Monica,CA,90401,LC15,,15 - 1 height clearance,15.1
5856,190065,45.097791,-95.979951,Low Clearance,Milan,MN,56262,LC15,,15 - 0 height clearance,15.0
5857,190066,47.926649,-97.028872,Low Clearance,East Grand Forks,MN,56721,LC15,,15 - 0 height clearance,15.0
5858,190067,31.522714,-90.846152,Low Clearance,Meadville,MS,39653,LC15,,15 - 5 height clearance,15.5
5859,190068,33.397172999999995,-90.272095,Low Clearance,Sidon,MS,38954,LC15,,15 - 0 height clearance,15.0
5860,190069,40.307006,-94.533511,Low Clearance,Stanberry,MO,64489,LC15,,15 - 0 height clearance,15.0
5861,190070,37.729472,-93.879617,Low Clearance,Stockton,MO,65785,LC15,,15 - 0 height clearance,15.0
5862,190071,37.350481,-90.670617,Low Clearance,Annapolis,MO,63620,LC15,,15 - 0 height clearance,15.0
5863,190072,38.798289,-90.467224,Low Clearance,Bridgeton,MO,63044,LC15,,15 - 5 height clearance,15.5
5864,190073,37.383865,-93.798892,Low Clearance,South Greenfield,MO,65752,LC15,,15 - 0 height clearance,15.0
5865,190074,40.055504,-94.15905,Low Clearance,Pattonsburg,MO,64670,LC15,,15 - 0 height clearance,15.0
5866,190075,37.517684,-91.469154,Low Clearance,Salem,MO,65560,LC15,,15 - 2 height clearance,15.2
5867,190076,37.707439,-93.895258,Low Clearance,Stockton,MO,65785,LC15,,15 - 0 height clearance,15.0
5868,190077,38.264388,-90.389812,Low Clearance,Herculaneum,MO,63048,LC15,,15 - 2 height clearance,15.2
5869,190078,36.671547,-93.023281,Low Clearance,Kissee Mills,MO,65680,LC15,,15 - 3 height clearance,15.3
5870,190079,39.167875,-94.395062,Low Clearance,Kansas City,MO,64161,LC15,,15 - 5 height clearance,15.5
5871,190080,38.999032,-90.73859,Low Clearance,Winfield,MO,63389,LC15,,15 - 2 height clearance,15.2
5872,190081,40.332962,-95.08024,Low Clearance,Skidmore,MO,64487,LC15,,15 - 5 height clearance,15.5
5873,190082,36.994554,-89.443867,Low Clearance,Charleston,MO,63834,LC15,,15 - 3 height clearance,15.3
5874,190083,39.157251,-94.623531,Low Clearance,Riverside,MO,64150,LC15,,15 - 4 height clearance,15.4
5875,190084,36.648687,-91.200415,Low Clearance,Alton,MO,65606,LC15,,15 - 4 height clearance,15.4
5876,190085,37.98081,-93.311703,Low Clearance,Hermitage,MO,65668,LC15,,15 - 0 height clearance,15.0
5877,190086,40.088065,-91.538283,Low Clearance,Canton,MO,63448,LC15,,15 - 0 height clearance,15.0
5878,190087,45.528624,-109.469474,Low Clearance,Absarokee,MT,59001,LC15,,15 - 0 height clearance,15.0
5879,190088,42.876212,-100.266642,Low Clearance,Valentine,NE,69201,LC15,,15 - 0 height clearance,15.0
5880,190089,42.732813,-99.48142,Low Clearance,Bassett,NE,68714,LC15,,15 - 0 height clearance,15.0
5881,190090,40.511649,-100.064641,Low Clearance,Eustis,NE,69028,LC15,,15 - 0 height clearance,15.0
5882,190091,40.537712,-96.103062,Low Clearance,Talmage,NE,68448,LC15,,15 - 0 height clearance,15.0
5883,190092,42.85175200000001,-72.555658,Low Clearance,Hinsdale,NH,3451,LC15,,15 - 0 center 11 - 4 edges height clearance,15.0
5884,190093,44.651993,-71.562398,Low Clearance,Stratford,NH,3590,LC15,,15 - 0 height clearance,15.0
5885,190094,40.08147,-74.86961,Low Clearance,Burlington,NJ,8016,LC15,,15 - 0 height clearance,15.0
5886,190095,40.464074,-74.26173399999998,Low Clearance,Amboy,NJ,8879,LC15,,15 - 6 height clearance,15.6
5887,190096,40.88249,-74.03607099999998,Low Clearance,Bogota,NJ,7603,LC15,,15 - 0 height clearance,15.0
5888,190097,40.738218,-74.075521,Low Clearance,Jersey City,NJ,7306,LC15,,15 - 0 height clearance,15.0
5889,190098,36.825673,-108.003253,Low Clearance,Aztec,NM,87410,LC15,,15 - 0 height clearance,15.0
5890,190099,42.423487,-75.948623,Low Clearance,Willet,NY,13863,LC15,,15 - 0 height clearance,15.0
5891,190100,34.227379,-77.951657,Low Clearance,Wilmington,NC,28401,LC15,,15 - 0 height clearance,15.0
5892,190101,40.623083,-82.511301,Low Clearance,Bellville,OH,44813,LC15,,15 - 0 height clearance,15.0
5893,190102,41.888077,-80.603086,Low Clearance,Conneaut,OH,44030,LC15,,15 - 0 height clearance,15.0
5894,190103,35.921795,-94.83757,Low Clearance,Tahlequah,OK,74464,LC15,,15 - 10 height clearance,15.1
5895,190104,36.014913,-96.869284,Low Clearance,Cushing,OK,74023,LC15,,15 - 0 height clearance,15.0
5896,190105,36.208935,-95.724722,Low Clearance,Catoosa,OK,74015,LC15,,15 - 4 height clearance,15.4
5897,190106,36.307587,-95.959602,Low Clearance,Skiatook,OK,74070,LC15,,15 - 1 height clearance,15.1
5898,190107,36.75395,-95.971648,Low Clearance,Bartlesville,OK,74003,LC15,,15 - 4 height clearance,15.4
5899,190108,34.957747999999995,-94.738427,Low Clearance,Wister,OK,74966,LC15,,15 - 0 height clearance,15.0
5900,190109,34.961689,-94.724144,Low Clearance,Wister,OK,74966,LC15,,15 - 0 height clearance,15.0
5901,190110,34.339032,-96.151029,Low Clearance,Atoka,OK,74525,LC15,,15 - 0 height clearance,15.0
5902,190111,35.650317,-96.511335,Low Clearance,Depew,OK,74028,LC15,,15 - 0 height clearance,15.0
5903,190112,35.683476,-96.416654,Low Clearance,Bristow,OK,74028,LC15,,15 - 0 height clearance,15.0
5904,190113,35.646311,-96.175185,Low Clearance,Okmulgee,OK,74447,LC15,,15 - 0 height clearance,15.0
5905,190114,35.936899,-95.176949,Low Clearance,Hulbert,OK,74441,LC15,,15 - 7 height clearance,15.7
5906,190115,36.556853,-101.152027,Low Clearance,Hardesty,OK,73944,LC15,,15 - 0 height clearance,15.0
5907,190116,36.389176,-95.821185,Low Clearance,Collinsville,OK,74021,LC15,,15 - 3 height clearance,15.3
5908,190117,34.24907,-95.605475,Low Clearance,Antlers,OK,74523,LC15,,15 - 0 height clearance,15.0
5909,190118,34.200453,-95.48636,Low Clearance,Antlers,OK,74523,LC15,,15 - 6 height clearance,15.6
5910,190119,33.9414,-94.75887,Low Clearance,Broken Bow,OK,74728,LC15,,15 - 6 height clearance,15.6
5911,190120,36.292911,-95.342288,Low Clearance,Pryor,OK,74361,LC15,,15 - 5 height clearance,15.5
5912,190121,36.751114,-96.648515,Low Clearance,Shidler,OK,74652,LC15,,15 - 5 height clearance,15.5
5913,190122,35.870797,-95.876742,Low Clearance,Bixby,OK,74047,LC15,,15 - 0 height clearance,15.0
5914,190123,35.344544,-99.580386,Low Clearance,Sayre,OK,73662,LC15,,15 - 1 height clearance,15.1
5915,190124,36.699261,-95.559601,Low Clearance,Nowata,OK,74048,LC15,,15 - 5 height clearance,15.5
5916,190125,35.063644000000004,-97.485566,Low Clearance,Washington,OK,73093,LC15,,15 - 2 height clearance,15.2
5917,190126,34.838198,-97.405224,Low Clearance,Maysville,OK,73057,LC15,,15 - 2 height clearance,15.2
5918,190127,34.859426,-97.683206,Low Clearance,Bradley,OK,73011,LC15,,15 - 6 height clearance,15.6
5919,190128,35.814084,-98.525441,Low Clearance,Watonga,OK,73772,LC15,,15 - 0 height clearance,15.0
5920,190129,44.091515,-122.715472,Low Clearance,Springfield,OR,97478,LC15,,15 - 5 height clearance,15.5
5921,190130,43.980825,-122.966699,Low Clearance,Pleasant Hill,OR,97405,LC15,,15 - 0 height clearance,15.0
5922,190131,45.116183,-122.075128,Low Clearance,Estacada,OR,97023,LC15,,15 - 10 height clearance,15.1
5923,190132,45.685314,-119.093908,Low Clearance,Echo,OR,97826,LC15,,15 - 0 height clearance,15.0
5924,190133,45.538351,-122.377008,Low Clearance,Troutdale,OR,97060,LC15,,15 - 0 height clearance,15.0
5925,190134,44.565304,-123.255841,Low Clearance,Corvallis,OR,97333,LC15,,15 - 0 height clearance,15.0
5926,190135,40.534043,-79.465541,Low Clearance,Avonmore,PA,15618,LC15,,15 - 0 height clearance,15.0
5927,190136,41.371557,-74.697379,Low Clearance,Matamoras,PA,18336,LC15,,15 - 4 height clearance,15.4
5928,190137,40.32360300000001,-78.919053,Low Clearance,Johnstown,PA,15901,LC15,,15 - 0 height clearance,15.0
5929,190138,40.210425,-74.768612,Low Clearance,Morrisville,PA,19067,LC15,,15 - 0 height clearance,15.0
5930,190139,34.950121,-81.942258,Low Clearance,Spartanburg,SC,29301,LC15,,15 - 8 height clearance,15.8
5931,190140,35.522972,-89.253431,Low Clearance,Brownsville,TN,38069,LC15,,15 - 0 height clearance,15.0
5932,190141,36.049011,-89.557273,Low Clearance,Dyersburg,TN,38024,LC15,,15 - 5 height clearance,15.5
5933,190142,36.334579,-83.74217900000002,Low Clearance,Sharps Chapel,TN,37866,LC15,,15 - 0 height clearance,15.0
5934,190143,29.308285,-96.103943,Low Clearance,Wharton,TX,77488,LC15,,15 - 6 height clearance,15.6
5935,190144,29.713247,-96.547495,Low Clearance,Columbus,TX,78934,LC15,,15 - 6 height clearance,15.6
5936,190145,29.853804,-98.40773,Low Clearance,Spring Branch,TX,78070,LC15,,15 - 2 height clearance,15.2
5937,190146,29.501421,-98.186327,Low Clearance,Marion,TX,78124,LC15,,15 - 6 height clearance,15.6
5938,190147,30.426392,-99.679967,Low Clearance,Junction,TX,76849,LC15,,15 - 8 height clearance,15.8
5939,190148,29.205844,-99.902454,Low Clearance,Uvalde,TX,78801,LC15,,15 - 2 height clearance,15.2
5940,190149,31.996198,-99.229375,Low Clearance,Burkett,TX,76828,LC15,,15 - 3 height clearance,15.3
5941,190150,29.508093,-97.313792,Low Clearance,Gonzales,TX,78629,LC15,,15 - 3 height clearance,15.3
5942,190151,29.980176,-93.871742,Low Clearance,Port Arthur,TX,77642,LC15,,15 - 0 height clearance,15.0
5943,190152,34.887551,-100.051474,Low Clearance,Wellington,TX,79095,LC15,,15 - 0 height clearance,15.0
5944,190153,30.691915,-97.137949,Low Clearance,Rockdale,TX,76567,LC15,,15 - 7 height clearance,15.7
5945,190154,30.859856,-95.398517,Low Clearance,Trinity,TX,77320,LC15,,15 - 2 height clearance,15.2
5946,190155,31.353275,-98.671869,Low Clearance,Goldthwaite,TX,76844,LC15,,15 - 6 height clearance,15.6
5947,190156,29.901225,-96.886752,Low Clearance,Lagrange,TX,78945,LC15,,15 - 6 height clearance,15.6
5948,190157,31.218321000000003,-98.564391,Low Clearance,Lometa,TX,76853,LC15,,15 - 6 height clearance,15.6
5949,190158,29.70625,-96.536289,Low Clearance,Columbus,TX,78934,LC15,,15 - 6 height clearance,15.6
5950,190159,30.853281,-94.197698,Low Clearance,Jasper,TX,75951,LC15,,15 - 4 height clearance,15.4
5951,190160,32.272002,-97.663565,Low Clearance,Rainbow,TX,76077,LC15,,15 - 4 height clearance,15.4
5952,190161,41.66906,-111.139286,Low Clearance,Randolph,UT,84064,LC15,,15 - 0 height clearance,15.0
5953,190162,36.62578,-76.893913,Low Clearance,Franklin,VA,23437,LC15,,15 - 0 height clearance,15.0
5954,190163,46.228707,-123.393961,Low Clearance,Cathlamet,WA,98612,LC14,,14 - 10 height clearance,14.1
5955,190164,46.631181,-120.51758,Low Clearance,Yakima,WA,98901,LC15,,15 - 0 height clearance,15.0
5956,190165,38.309841,-81.561207,Low Clearance,Charleston,WV,25304,LC15,,15 - 0 height clearance,15.0
5957,190166,39.20995,-81.159142,Low Clearance,Cairo,WV,26337,LC15,,15 - 0 height clearance,15.0
5958,190167,37.673108,-82.279909,Low Clearance,Williamson,WV,41503,LC15,,15 - 0 height clearance,15.0
5959,190168,34.718135,-114.484071,Low Clearance,Topock,AZ,86436,LC15,,16 - 8 height clearance,16.8
5960,190169,41.682931,-85.961442,Low Clearance,Elkhart,IN,46516,LC15,,16 - 5 height clearance,16.5
5961,190170,34.233803,-87.633726,Low Clearance,Haleyville,AL,35565,LC15,,16 - 3 height clearance,16.3
5962,190171,34.082594,-118.272909,Low Clearance,Los Angeles,CA,90026,LC15,,16 - 9 height clearance,16.9
5963,190172,37.193468,-95.144784,Low Clearance,Oswego,KS,67356,LC15,,16 - 4 height clearance,16.4
5964,190173,35.066481,-107.68551,Low Clearance,Grants,NM,87020,LC15,,16 - 4 height clearance,16.4
5965,190174,33.998281,-81.018895,Low Clearance,Columbia,SC,29205,LC15,,16 - 1 height clearance,16.1
5966,190175,29.778813,-95.441444,Low Clearance,Houston,TX,77007,LC15,,16 - 9 height clearance,16.9
5967,190176,31.76033,-95.626502,Low Clearance,Palestine,TX,75801,LC15,,16 - 0 height clearance,16.0
5968,190177,32.68528,-95.81601,Low Clearance,Fruitvale,TX,75127,LC15,,16 - 4 height clearance,16.4
5969,190178,29.731709,-95.391073,Low Clearance,Houston,TX,77006,LC15,,16 - 9 height clearance,16.9
5970,190179,35.563102,-92.194806,Low Clearance,Higden,AR,72067,LC15,,16 - 0 height clearance,16.0
5971,190180,35.60549,-91.288678,Low Clearance,Newport,AR,72112,LC15,,16 - 0 height clearance,16.0
5972,190181,41.834642,-123.181287,Low Clearance,Seiad Valley,CA,96086,LC15,,16 - 0 height clearance,16.0
5973,190182,39.899763,-121.359327,Low Clearance,Belen,CA,95915,LC15,,16 - 5 height clearance,16.5
5974,190183,37.928845,-121.327292,Low Clearance,Stockton,CA,95206,LC15,,16 - 0 height clearance,16.0
5975,190184,38.507371,-122.882877,Low Clearance,Healdsburg,CA,95448,LC15,,16 - 5 height clearance,16.5
5976,190185,41.651471,-71.970316,Low Clearance,Canterbury,CT,6331,LC15,,16 - 0 height clearance,16.0
5977,190186,41.75620900000001,-72.886771,Low Clearance,Unionville,CT,6085,LC15,,16 - 4 height clearance,16.4
5978,190187,30.320742,-81.658784,Low Clearance,Jacksonvile,FL,32207,LC15,,16 - 0 height clearance,16.0
5979,190188,40.298996,-87.87737800000002,Low Clearance,Armstrong,IL,61812,LC15,,16 - 0 height clearance,16.0
5980,190189,41.641839,-87.578435,Low Clearance,Chicago,IL,60633,LC15,,16 - 0 height clearance,16.0
5981,190190,41.511875,-88.091963,Low Clearance,Joliet,IL,60436,LC15,,16 - 0 height clearance,16.0
5982,190191,41.531522,-88.08391999999998,Low Clearance,Joliet,IL,60432,LC15,,16 - 0 height clearance,16.0
5983,190192,41.026169,-89.419701,Low Clearance,Lacon,IL,61540,LC15,,16 - 0 height clearance,16.0
5984,190193,41.864329,-90.170485,Low Clearance,Fulton,IL,61252,LC15,,16 - 0 height clearance,16.0
5985,190194,40.72236,-89.55287,Low Clearance,East Peoria,IL,61611,LC15,,16 - 0 height clearance,16.0
5986,190195,40.691399,-89.584913,Low Clearance,Peoria,IL,61602,LC15,,16 - 0 height clearance,16.0
5987,190196,41.325328000000006,-89.119934,Low Clearance,Peru,IL,61354,LC15,,16 - 0 height clearance,16.0
5988,190197,41.674927,-87.778155,Low Clearance,Palos Heights,IL,60463,LC15,,16 - 0 height clearance,16.0
5989,190198,40.633941,-89.620994,Low Clearance,Creve Coeur,IL,61610,LC15,,16 - 0 height clearance,16.0
5990,190199,37.693209,-88.135541,Low Clearance,Shawneetown,IL,62984,LC15,,16 - 0 height clearance,16.0
5991,190200,41.420202,-88.194464,Low Clearance,Channahon,IL,60410,LC15,,16 - 0 height clearance,16.0
5992,190201,38.166554,-86.415894,Low Clearance,Leavenworth,IN,47137,LC15,,16 - 0 height clearance,16.0
5993,190202,38.034927,-87.482962,Low Clearance,Evansville,IN,47725,LC15,,16 - 0 height clearance,16.0
5994,190203,38.382711,-87.338143,Low Clearance,Petersburg,IN,47567,LC15,,16 - 4 height clearance,16.4
5995,190204,40.312871,-85.306765,Low Clearance,Albany,IN,47320,LC15,,16 - 0 height clearance,16.0
5996,190205,38.859969,-86.46306700000002,Low Clearance,Bedford,IN,47421,LC15,,16 - 0 height clearance,16.0
5997,190206,40.255725,-87.29957399999998,Low Clearance,Williamsport,IN,47993,LC15,,16 - 0 height clearance,16.0
5998,190207,41.316955,-92.911233,Low Clearance,Harvey,IA,50119,LC15,,16 - 0 height clearance,16.0
5999,190208,37.887127,-84.338401,Low Clearance,Richmond,KY,40475,LC15,,16 - 0 height clearance,16.0
6000,190209,30.065504,-93.347648,Low Clearance,Sulphur,LA,70665,LC15,,16 - 0 height clearance,16.0
6001,190210,31.314148,-92.443918,Low Clearance,Alexandria,LA,71301,LC15,,16 - 0 height clearance,16.0
6002,190211,30.43946,-91.196217,Low Clearance,Baton Rouge,LA,70802,LC15,,16 - 0 height clearance,16.0
6003,190212,32.458826,-93.679459,Low Clearance,Shreveport,LA,71105,LC15,,16 - 0 height clearance,16.0
6004,190213,42.19491,-72.60119,Low Clearance,Holyoke,MA,1040,LC15,,16 - 0 height clearance,16.0
6005,190214,44.057285,-91.639887,Low Clearance,Winona,MN,55987,LC15,,16 - 0 height clearance,16.0
6006,190215,39.719668,-91.360152,Low Clearance,Hannibal,MO,63401,LC15,,16 - 4 height clearance,16.4
6007,190216,38.65600900000001,-93.240854,Low Clearance,Sedalia,MO,65301,LC15,,16 - 4 height clearance,16.4
6008,190217,38.558125,-90.997859,Low Clearance,Marthasville,MO,63357,LC15,,16 - 6 height clearance,16.6
6009,190218,45.891552,-111.336861,Low Clearance,Manhattan,MT,59741,LC15,,16 - 0 height clearance,16.0
6010,190219,42.654597,-98.043469,Low Clearance,Verdigre,NE,68783,LC15,,16 - 0 height clearance,16.0
6011,190220,41.41696,-97.368161,Low Clearance,Columbus,NE,68601,LC15,,16 - 8 height clearance,16.8
6012,190221,40.655324,-75.08877199999998,Low Clearance,Bloomsbury,NJ,8804,LC15,,16 - 0 height clearance,16.0
6013,190222,39.827246,-75.37047,Low Clearance,Bridgeport,NJ,8014,LC15,,16 - 0 height clearance,16.0
6014,190223,40.798715,-74.068768,Low Clearance,Rutherford,NJ,7073,LC15,,16 - 6 height clearance,16.6
6015,190224,42.35714,-73.733281,Low Clearance,Stuyvesant Falls,NY,12174,LC15,,16 - 0 height clearance,16.0
6016,190225,39.090377,-84.519116,Low Clearance,Cincinnati,OH,45202,LC15,,16 - 0 height clearance,16.0
6017,190226,40.601731,-82.474673,Low Clearance,Bellville,OH,44813,LC15,,16 - 0 height clearance,16.0
6018,190227,40.714864,-80.544289,Low Clearance,Liverpool,OH,43920,LC15,,16 - 2 height clearance,16.2
